date,time,entidad,compra,venta
2026-05-20,2026-05-20T14:50:55Z,Cambio Extranjero,58.9,
2026-05-20,2026-05-20T14:50:55Z,Asociación Romana,58.6,
2026-05-20,2026-05-20T14:50:55Z,Panora Exchange,58.75,59.4
2026-05-20,2026-05-20T14:50:55Z,Moneycorps,58.75,59.5
2026-05-20,2026-05-20T14:50:55Z,RM,58.8,59.5
2026-05-20,2026-05-20T14:50:55Z,Taveras,58.8,59.5
2026-05-20,2026-05-20T14:50:55Z,Gamelin,58.8,59.5
2026-05-20,2026-05-20T14:50:55Z,SCT,58.8,59.5
2026-05-20,2026-05-20T14:50:55Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.5
2026-05-20,2026-05-20T14:50:55Z,Bonanza Banco,58.4,60.5
2026-05-20,2026-05-20T14:50:55Z,Banreservas,57.5,60.5
2026-05-20,2026-05-20T14:50:55Z,Motor Crédito,58.65,60.5
2026-05-20,2026-05-20T14:50:55Z,Banco BHD,57.1,60.6
2026-05-20,2026-05-20T14:50:55Z,Abonap,57.55,60.660000000000004
2026-05-20,2026-05-20T14:50:55Z,Banco Lafise,57.3,60.8
2026-05-20,2026-05-20T14:50:55Z,Banesco,57.8,60.8
2026-05-20,2026-05-20T14:50:55Z,Banco Caribe,58,60.8
2026-05-20,2026-05-20T14:50:55Z,Asociación La Nacional de Ahorros y Préstamos,57.8,60.8
2026-05-20,2026-05-20T14:50:55Z,Asociación Popular de Ahorros y Préstamos,57.5,60.8
2026-05-20,2026-05-20T14:50:55Z,Asociación Peravia de Ahorros y Préstamos,57.1,60.949999999999996
2026-05-20,2026-05-20T14:50:55Z,Banco Unión,58.5,61
