date,time,entidad,compra,venta
2026-03-14,2026-03-14T12:39:24Z,Asociación Romana,60.5,
2026-03-14,2026-03-14T12:39:24Z,Capla,59.1,61.2
2026-03-14,2026-03-14T12:39:24Z,Moneycorps,59.25,61.25
2026-03-14,2026-03-14T12:39:24Z,Banreservas,59.5,61.5
2026-03-14,2026-03-14T12:39:24Z,Banco Caribe,59,61.5
2026-03-14,2026-03-14T12:39:24Z,Asociación Peravia de Ahorros y Préstamos,59,61.5
2026-03-14,2026-03-14T12:39:24Z,Taveras,60.25,61.6
2026-03-14,2026-03-14T12:39:24Z,Gamelin,59.2,61.8
2026-03-14,2026-03-14T12:39:24Z,Motor Crédito,59.949999999999996,61.8
2026-03-14,2026-03-14T12:39:24Z,Panora Exchange,59.25,61.9
2026-03-14,2026-03-14T12:39:24Z,Asociación Cibao de Ahorros y Préstamos,59,61.9
2026-03-14,2026-03-14T12:39:24Z,Bonanza Banco,59.7,61.9
2026-03-14,2026-03-14T12:39:24Z,RM,60.5,62
2026-03-14,2026-03-14T12:39:24Z,Banco BHD,59.2,62
2026-03-14,2026-03-14T12:39:24Z,Banco Lafise,59.4,62
2026-03-14,2026-03-14T12:39:24Z,Banesco,59.5,62
2026-03-14,2026-03-14T12:39:24Z,Asociación La Nacional de Ahorros y Préstamos,59,62
2026-03-14,2026-03-14T12:39:24Z,Asociación Popular de Ahorros y Préstamos,59,62
2026-03-14,2026-03-14T12:39:24Z,SCT,59.5,62.4
2026-03-14,2026-03-14T12:39:24Z,Cambio Extranjero,60.5,62.449999999999996
2026-03-14,2026-03-14T12:39:24Z,Abonap,60.03,62.46
2026-03-14,2026-03-14T12:39:24Z,Banco Unión,60.25,62.5
2026-03-14,2026-03-14T12:39:24Z,Asociación Duarte,60.5,62.5
