date,time,entidad,compra,venta
2025-05-25,2025-05-25T13:29:52Z,Asociación Mocana,56,
2025-05-25,2025-05-25T13:29:52Z,Agente de Cambio La Nacional,58.5,
2025-05-25,2025-05-25T13:29:52Z,Asociación Romana,58.3,
2025-05-25,2025-05-25T13:29:52Z,Girosol,58.4,59
2025-05-25,2025-05-25T13:29:52Z,Taveras,58.6,59
2025-05-25,2025-05-25T13:29:52Z,Moneycorps,59.1,59.48
2025-05-25,2025-05-25T13:29:52Z,Cambio Extranjero,58.92,59.49
2025-05-25,2025-05-25T13:29:52Z,Capla,58.9,59.5
2025-05-25,2025-05-25T13:29:52Z,RM,58.949999999999996,59.5
2025-05-25,2025-05-25T13:29:52Z,Gamelin,59,59.6
2025-05-25,2025-05-25T13:29:52Z,Panora Exchange,58.9,59.6
2025-05-25,2025-05-25T13:29:52Z,SCT,59,59.7
2025-05-25,2025-05-25T13:29:52Z,Banco Caribe,58.25,59.9
2025-05-25,2025-05-25T13:29:52Z,Banco Unión,58.1,60
2025-05-25,2025-05-25T13:29:52Z,Motor Crédito,58.4,60
2025-05-25,2025-05-25T13:29:52Z,Asociación Cibao de Ahorros y Préstamos,58.449999999999996,60.25
2025-05-25,2025-05-25T13:29:52Z,Banco BHD,58,60.25
2025-05-25,2025-05-25T13:29:52Z,Banco Vimenca,58.5,60.25
2025-05-25,2025-05-25T13:29:52Z,Banreservas,58.4,60.25
2025-05-25,2025-05-25T13:29:52Z,Alaver,58.449999999999996,60.25
2025-05-25,2025-05-25T13:29:52Z,Asociación Duarte,58.25,60.3
2025-05-25,2025-05-25T13:29:52Z,Abonap,58.260000000000005,60.339999999999996
2025-05-25,2025-05-25T13:29:52Z,Banco Promerica,58.25,60.5
2025-05-25,2025-05-25T13:29:52Z,Banco Lafise,58.15,60.5
2025-05-25,2025-05-25T13:29:52Z,Bonanza Banco,58.2,60.5
2025-05-25,2025-05-25T13:29:52Z,Banco Popular,58,60.5
2025-05-25,2025-05-25T13:29:52Z,Banesco,58.4,60.5
2025-05-25,2025-05-25T13:29:52Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.5
2025-05-25,2025-05-25T13:29:52Z,Asociación Popular de Ahorros y Préstamos,58,60.5
2025-05-25,2025-05-25T13:29:52Z,Asociación La Nacional de Ahorros y Préstamos,58.3,60.6
