date,time,entidad,compra,venta
2026-04-12,2026-04-12T12:52:21Z,Asociación Romana,58.8,
2026-04-12,2026-04-12T12:52:21Z,Panora Exchange,59.349999999999994,60.349999999999994
2026-04-12,2026-04-12T12:52:21Z,Moneycorps,59.5,60.5
2026-04-12,2026-04-12T12:52:21Z,Cambio Extranjero,,60.5
2026-04-12,2026-04-12T12:52:21Z,RM,59.6,60.5
2026-04-12,2026-04-12T12:52:21Z,SCT,59.3,60.7
2026-04-12,2026-04-12T12:52:21Z,Gamelin,59.4,61.05
2026-04-12,2026-04-12T12:52:21Z,Taveras,60.5,61.25
2026-04-12,2026-04-12T12:52:21Z,Banco Unión,58.25,61.25
2026-04-12,2026-04-12T12:52:21Z,Motor Crédito,59.2,61.25
2026-04-12,2026-04-12T12:52:21Z,Bonanza Banco,58.75,61.4
2026-04-12,2026-04-12T12:52:21Z,Asociación Cibao de Ahorros y Préstamos,58.5,61.5
2026-04-12,2026-04-12T12:52:21Z,Banreservas,59,61.5
2026-04-12,2026-04-12T12:52:21Z,Abonap,58.49,61.64
2026-04-12,2026-04-12T12:52:21Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-12,2026-04-12T12:52:21Z,Banco Caribe,58.5,61.849999999999994
2026-04-12,2026-04-12T12:52:21Z,Asociación Duarte,58.4,61.9
2026-04-12,2026-04-12T12:52:21Z,Banco BHD,58.4,61.9
2026-04-12,2026-04-12T12:52:21Z,Banco Lafise,58.4,61.9
2026-04-12,2026-04-12T12:52:21Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-12,2026-04-12T12:52:21Z,Banesco,58.3,61.9
2026-04-12,2026-04-12T12:52:21Z,Asociación Popular de Ahorros y Préstamos,58.1,61.9
