date,time,entidad,compra,venta
2026-09-02,2026-09-02T16:04:53Z,Cambio Extranjero,58.5,
2026-09-02,2026-09-02T16:04:53Z,Asociación Romana,57.6,
2026-09-02,2026-09-02T16:04:53Z,RM,58.5,59
2026-09-02,2026-09-02T16:04:53Z,Gamelin,58.25,59
2026-09-02,2026-09-02T16:04:53Z,Moneycorps,58.4,59.15
2026-09-02,2026-09-02T16:04:53Z,Taveras,58.5,59.3
2026-09-02,2026-09-02T16:04:53Z,Panora Exchange,58.5,59.3
2026-09-02,2026-09-02T16:04:53Z,SCT,58.6,59.3
2026-09-02,2026-09-02T16:04:53Z,Banco Unión,57.849999999999994,59.75
2026-09-02,2026-09-02T16:04:53Z,Banco BHD,56,59.8
2026-09-02,2026-09-02T16:04:53Z,Bonanza Banco,57.8,59.8
2026-09-02,2026-09-02T16:04:53Z,Motor Crédito,57.9,59.8
2026-09-02,2026-09-02T16:04:53Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-02,2026-09-02T16:04:53Z,Banreservas,56.4,59.9
2026-09-02,2026-09-02T16:04:53Z,Banesco,56.5,59.9
2026-09-02,2026-09-02T16:04:53Z,Asociación Cibao de Ahorros y Préstamos,57.5,59.9
2026-09-02,2026-09-02T16:04:53Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-02,2026-09-02T16:04:53Z,Banco Lafise,56.6,60
