date,time,entidad,compra,venta
2025-11-11,2025-11-11T13:35:03Z,Capla,64,
2025-11-11,2025-11-11T13:35:03Z,Taveras,63.6,
2025-11-11,2025-11-11T13:35:03Z,Cambio Extranjero,64.05,
2025-11-11,2025-11-11T13:35:03Z,Asociación Romana,63.5,
2025-11-11,2025-11-11T13:35:03Z,RM,64.2,64.5
2025-11-11,2025-11-11T13:35:03Z,Banreservas,62.5,64.5
2025-11-11,2025-11-11T13:35:03Z,Banco Caribe,63.5,64.5
2025-11-11,2025-11-11T13:35:03Z,Motor Crédito,63.5,64.5
2025-11-11,2025-11-11T13:35:03Z,Abonap,62.89,64.59
2025-11-11,2025-11-11T13:35:03Z,Banco Vimenca,63.4,64.6
2025-11-11,2025-11-11T13:35:03Z,Moneycorps,64,64.6
2025-11-11,2025-11-11T13:35:03Z,SCT,64.1,64.6
2025-11-11,2025-11-11T13:35:03Z,Girosol,63.9,64.6
2025-11-11,2025-11-11T13:35:03Z,Asociación Cibao de Ahorros y Préstamos,63.6,64.6
2025-11-11,2025-11-11T13:35:03Z,Banco BHD,62.55,64.6
2025-11-11,2025-11-11T13:35:03Z,Banco Lafise,62.6,64.6
2025-11-11,2025-11-11T13:35:03Z,Asociación Peravia de Ahorros y Préstamos,63.2,64.6
2025-11-11,2025-11-11T13:35:03Z,Asociación Popular de Ahorros y Préstamos,62.65,64.6
2025-11-11,2025-11-11T13:35:03Z,Alaver,63.6,64.6
2025-11-11,2025-11-11T13:35:03Z,Asociación La Nacional de Ahorros y Préstamos,63.6,64.6
2025-11-11,2025-11-11T13:35:03Z,Banco Popular,62.2,64.6
2025-11-11,2025-11-11T13:35:03Z,Banesco,62.7,64.6
2025-11-11,2025-11-11T13:35:03Z,Asociación Duarte,63.6,64.6
2025-11-11,2025-11-11T13:35:03Z,Gamelin,64.2,64.64999999999999
2025-11-11,2025-11-11T13:35:03Z,Panora Exchange,64.05,64.64999999999999
2025-11-11,2025-11-11T13:35:03Z,Banco Unión,63,64.64999999999999
2025-11-11,2025-11-11T13:35:03Z,Bonanza Banco,63.8,64.7
