date,time,entidad,compra,venta
2026-06-04,2026-06-04T14:47:39Z,Cambio Extranjero,58.2,
2026-06-04,2026-06-04T14:47:39Z,Asociación Romana,57.15,
2026-06-04,2026-06-04T14:47:39Z,Moneycorps,58,58.7
2026-06-04,2026-06-04T14:47:39Z,Taveras,58,58.7
2026-06-04,2026-06-04T14:47:39Z,Panora Exchange,58,58.75
2026-06-04,2026-06-04T14:47:39Z,Gamelin,58,58.849999999999994
2026-06-04,2026-06-04T14:47:39Z,RM,58.2,59
2026-06-04,2026-06-04T14:47:39Z,SCT,58,59
2026-06-04,2026-06-04T14:47:39Z,Asociación Peravia de Ahorros y Préstamos,56.6,59.5
2026-06-04,2026-06-04T14:47:39Z,Banco Unión,57,59.75
2026-06-04,2026-06-04T14:47:39Z,Motor Crédito,57.849999999999994,59.75
2026-06-04,2026-06-04T14:47:39Z,Abonap,56.71,59.99
2026-06-04,2026-06-04T14:47:39Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-04,2026-06-04T14:47:39Z,Banco Lafise,56.5,60
2026-06-04,2026-06-04T14:47:39Z,Bonanza Banco,57.5,60
2026-06-04,2026-06-04T14:47:39Z,Banreservas,56.5,60
2026-06-04,2026-06-04T14:47:39Z,Banesco,57,60
2026-06-04,2026-06-04T14:47:39Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-04,2026-06-04T14:47:39Z,Banco Caribe,57,60
2026-06-04,2026-06-04T14:47:39Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-04,2026-06-04T14:47:39Z,Banco BHD,56.7,60.2
