date,time,entidad,compra,venta
2025-09-18,2025-09-18T14:20:12Z,Asociación Mocana,59.2,
2025-09-18,2025-09-18T14:20:12Z,Asociación Romana,60.8,
2025-09-18,2025-09-18T14:20:12Z,Moneycorps,61.5,62.15
2025-09-18,2025-09-18T14:20:12Z,Capla,61.4,62.2
2025-09-18,2025-09-18T14:20:12Z,Panora Exchange,61.3,62.3
2025-09-18,2025-09-18T14:20:12Z,RM,61.5,62.3
2025-09-18,2025-09-18T14:20:12Z,Taveras,61.6,62.6
2025-09-18,2025-09-18T14:20:12Z,SCT,61.6,62.6
2025-09-18,2025-09-18T14:20:12Z,Gamelin,61.5,62.8
2025-09-18,2025-09-18T14:20:12Z,Asociación La Nacional de Ahorros y Préstamos,60.6,62.9
2025-09-18,2025-09-18T14:20:12Z,Banco Unión,61.1,62.9
2025-09-18,2025-09-18T14:20:12Z,Motor Crédito,61,62.9
2025-09-18,2025-09-18T14:20:12Z,Banco Caribe,61,62.9
2025-09-18,2025-09-18T14:20:12Z,Girosol,61.2,63.2
2025-09-18,2025-09-18T14:20:12Z,Asociación Peravia de Ahorros y Préstamos,61.2,63.2
2025-09-18,2025-09-18T14:20:12Z,Cambio Extranjero,,63.290000000000006
2025-09-18,2025-09-18T14:20:12Z,Banco Vimenca,61,63.3
2025-09-18,2025-09-18T14:20:12Z,Asociación Cibao de Ahorros y Préstamos,61,63.3
2025-09-18,2025-09-18T14:20:12Z,Abonap,60.87,63.39
2025-09-18,2025-09-18T14:20:12Z,Banco BHD,60.6,63.4
2025-09-18,2025-09-18T14:20:12Z,Banco Lafise,61.4,63.4
2025-09-18,2025-09-18T14:20:12Z,Banco Popular,60.55,63.4
2025-09-18,2025-09-18T14:20:12Z,Asociación Popular de Ahorros y Préstamos,60.55,63.4
2025-09-18,2025-09-18T14:20:12Z,Alaver,60.6,63.4
2025-09-18,2025-09-18T14:20:12Z,Banreservas,61.4,63.4
2025-09-18,2025-09-18T14:20:12Z,Banesco,60.9,63.4
2025-09-18,2025-09-18T14:20:12Z,Bonanza Banco,61,63.4
2025-09-18,2025-09-18T14:20:12Z,Asociación Duarte,61,63.4
