date,time,entidad,compra,venta
2026-07-14,2026-07-14T13:20:37Z,Asociación Romana,57.8,
2026-07-14,2026-07-14T13:20:37Z,Cambio Extranjero,58.5,
2026-07-14,2026-07-14T13:20:37Z,Panora Exchange,58.25,58.9
2026-07-14,2026-07-14T13:20:37Z,RM,58.5,59.1
2026-07-14,2026-07-14T13:20:37Z,Taveras,58.5,59.1
2026-07-14,2026-07-14T13:20:37Z,Gamelin,58.25,59.1
2026-07-14,2026-07-14T13:20:37Z,Moneycorps,58.4,59.15
2026-07-14,2026-07-14T13:20:37Z,SCT,58.5,59.2
2026-07-14,2026-07-14T13:20:37Z,Motor Crédito,58.3,59.8
2026-07-14,2026-07-14T13:20:37Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.25
2026-07-14,2026-07-14T13:20:37Z,Banreservas,57.25,60.25
2026-07-14,2026-07-14T13:20:37Z,Bonanza Banco,58,60.5
2026-07-14,2026-07-14T13:20:37Z,Abonap,57.27,60.56
2026-07-14,2026-07-14T13:20:37Z,Banco BHD,56.65,60.6
2026-07-14,2026-07-14T13:20:37Z,Asociación Popular de Ahorros y Préstamos,57.05,60.75
2026-07-14,2026-07-14T13:20:37Z,Banco Lafise,57.5,60.8
2026-07-14,2026-07-14T13:20:37Z,Asociación Peravia de Ahorros y Préstamos,56.8,60.949999999999996
