date,bank,tipo,buy,sell
2025-08-16,Scotiabank,Dólar (US) Canales Digitales*,59.7,62.35
2025-08-16,Scotiabank,Dólar (US) Sucursales,59.6,62.45
2025-08-16,Banreservas,,60.2,62.2
2025-08-16,Banco Popular,,59.4,62.35
2025-08-16,BHD,,59.65,62.349999999999994
2025-08-16,Banco Caribe,,61.25,62.25
2025-08-16,BDI,,61.2,62.25
2025-08-16,Vimenca,,61.349999999999994,62.349999999999994
2025-08-16,BLH,,61.05,62.25
2025-08-16,Banesco,,59.15,62.349999999999994
2025-08-16,Ademi,,61.15,62.25
2025-08-16,Quezada,,61.6,62.75
2025-08-16,Lafise,,60.25,62.25
2025-08-16,Promerica,,60.9,62.349999999999994
2025-08-16,Santa Cruz,,61.349999999999994,62.349999999999994
